fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,default_12m
678,188510,0.37,20,0.59,6,16763,36,33.12,Mail,Home_Improvement,36,TX,41,0
571,159726,0.75,14,0.18,5,34794,36,30.61,Partner,Home_Improvement,32,CA,28,0
842,108349,0.31,2,0.47,7,34060,36,25.96,Direct,Home_Improvement,8,Other,30,0
568,68027,0.73,10,0.6,4,48650,36,12.94,Direct,Personal,31,TX,58,0
830,192367,0.77,2,0.44,5,32243,60,18.44,Direct,Debt_Consolidation,21,FL,63,1
642,27570,0.32,17,0.44,7,44312,60,7.63,Mail,Personal,24,PA,59,0
741,185471,0.36,12,0.86,4,6600,36,34.6,Direct,Auto,32,Other,45,0
666,109273,0.18,3,0.99,0,17132,60,18.26,Partner,Personal,22,TX,46,0
718,74468,0.2,13,0.28,0,31627,60,31.79,Direct,Debt_Consolidation,,CA,49,1
662,155186,0.15,18,0.45,5,32012,36,34.12,Partner,Debt_Consolidation,36,Other,49,0
629,141640,0.59,19,0.37,5,16199,36,24.58,Direct,Debt_Consolidation,14,FL,24,0
814,93384,0.09,17,0.4,4,13246,36,10.98,Direct,Business,13,CA,65,0
631,98749,0.65,19,0.49,5,19772,60,9.97,Mail,Personal,7,MI,30,0
659,145136,0.07,9,0.03,2,37422,36,33.35,Direct,Personal,37,IL,31,0
585,98397,0.01,10,0.14,5,46414,36,11.41,Mail,Home_Improvement,25,CA,61,0
652,109810,0.43,19,0.61,4,47331,36,28.13,Mail,Debt_Consolidation,24,TX,54,1
589,138373,0.72,18,0.06,4,44293,36,11.01,Mail,Auto,5,GA,39,0
674,36891,0.17,17,0.58,5,29803,36,25.4,Partner,Home_Improvement,21,TX,41,1
611,159132,0.01,5,0.34,0,42242,36,26.94,Mail,Debt_Consolidation,34,FL,62,0
625,87015,0.17,20,0.26,10,26038,60,14.38,Mail,Personal,5,FL,66,1
797,38674,0.03,8,0.15,6,24428,60,22.49,Direct,Debt_Consolidation,33,NC,66,0
629,65278,0.06,8,0.16,4,34987,36,25.76,Partner,Debt_Consolidation,15,CA,26,0
798,161282,,9,0.4,1,37276,60,14.32,Direct,Personal,20,GA,71,0
832,74005,0.43,18,0.47,0,3508,36,25.65,Partner,Debt_Consolidation,30,TX,43,0
691,119872,0.01,12,0.65,8,10407,36,8.16,Mail,Auto,7,NY,28,1
594,79022,0.68,5,0.43,7,43165,36,19.51,Partner,Home_Improvement,11,MI,55,0
717,137256,0.68,3,0.38,3,40641,36,11.6,Direct,Business,8,CA,63,1
728,54875,0.55,7,0.75,8,6653,60,30.73,Direct,Home_Improvement,23,NC,49,0
630,67744,0.03,19,0.5,2,33144,36,6.0,Mail,Personal,1,CA,43,1
743,30993,0.39,16,0.79,5,7484,60,33.51,Partner,Personal,14,NC,28,1
840,30658,0.42,1,0.92,2,14586,60,34.13,Partner,Home_Improvement,12,FL,60,1
780,49420,0.39,1,0.22,4,34742,36,19.48,Mail,Home_Improvement,39,TX,46,0
561,100246,0.61,20,0.93,8,24801,36,20.58,Partner,Personal,8,Other,65,1
646,30177,0.72,4,0.21,1,9028,36,23.74,Partner,Debt_Consolidation,5,IL,71,1
653,115715,0.47,4,0.58,10,5659,36,32.45,Direct,Debt_Consolidation,11,PA,60,0
587,186851,0.23,19,0.25,7,19360,36,31.26,Partner,Business,25,MI,70,0
665,75243,0.4,0,0.27,9,1102,60,25.58,Direct,Auto,6,GA,67,0
680,197769,0.13,13,0.24,4,13550,36,10.52,Partner,Debt_Consolidation,1,GA,58,1
565,123583,0.55,17,0.66,2,36936,60,29.99,Direct,Home_Improvement,21,NY,57,1
695,62993,0.29,19,0.29,8,27998,60,15.15,Mail,Business,13,OH,46,1
677,72773,0.19,17,0.17,10,20609,36,16.55,Mail,Business,15,TX,70,0
712,111857,0.55,13,0.5,10,11950,36,30.31,Partner,Debt_Consolidation,9,CA,28,1
821,123137,0.47,12,0.34,2,31983,36,6.71,Direct,Debt_Consolidation,18,Other,26,0
793,195745,0.37,1,0.0,0,25482,36,33.85,Partner,Personal,22,PA,38,1
816,70810,0.54,4,0.3,2,37085,36,22.81,Direct,Debt_Consolidation,26,NY,70,0
829,112623,0.21,19,0.59,5,31911,60,26.97,Direct,Auto,20,Other,51,1
686,21400,0.62,12,0.69,10,33082,36,14.39,Direct,Debt_Consolidation,32,TX,23,1
792,127054,0.4,3,0.93,5,1839,60,20.03,Direct,Auto,38,TX,60,0
621,159895,0.04,14,0.75,,16822,36,21.32,Direct,Personal,21,Other,74,1
670,143155,0.07,5,0.53,7,40847,36,6.35,Direct,Business,27,GA,74,1
846,94724,0.72,2,0.26,7,11098,36,22.89,Direct,Personal,37,GA,29,1
639,145838,0.74,19,0.81,0,28050,36,16.77,Partner,Debt_Consolidation,2,NY,35,0
784,45669,0.14,6,0.46,9,10094,36,6.09,Partner,Debt_Consolidation,1,Other,67,0
839,29716,0.76,19,0.52,7,37314,36,9.83,Partner,Home_Improvement,19,NY,71,0
633,129660,0.68,1,0.04,9,37915,36,15.87,Partner,Personal,17,FL,49,1
625,149081,0.8,8,0.38,1,28696,36,5.13,Direct,Debt_Consolidation,13,Other,49,0
757,178614,0.14,9,0.84,1,8253,36,12.42,Direct,Personal,31,IL,72,0
748,189229,0.71,2,0.72,1,4678,60,16.09,Direct,Personal,37,Other,26,0
791,135247,0.3,4,0.23,6,22800,60,33.27,Direct,Business,27,MI,22,1
697,120103,0.75,1,0.36,10,45143,36,11.88,Partner,Personal,15,CA,23,1
741,76857,0.79,19,0.64,2,47871,60,6.95,Direct,Auto,22,NY,25,0
681,194647,0.18,16,0.99,7,17494,36,26.41,Direct,Debt_Consolidation,34,MI,75,1
734,77022,0.76,8,0.86,5,29751,36,20.02,Mail,Auto,20,TX,26,0
787,154309,0.43,13,0.72,8,47201,36,18.54,Partner,Business,,NY,67,1
644,127941,0.39,15,0.92,2,11593,60,25.35,Mail,Personal,10,TX,75,1
837,38800,0.46,10,0.87,7,19489,36,18.27,Partner,Debt_Consolidation,2,NC,27,0
580,176485,0.71,9,0.86,5,4061,36,14.23,Direct,Debt_Consolidation,3,Other,54,1
577,31889,0.59,12,0.09,6,38427,36,11.44,Direct,Personal,24,FL,63,1
610,124428,0.35,15,0.18,9,44248,60,31.23,Direct,Debt_Consolidation,37,TX,53,1
558,144006,0.57,12,0.37,7,16652,60,33.84,Direct,Debt_Consolidation,5,Other,39,0
609,189040,0.58,18,0.79,10,22198,36,22.2,Direct,Personal,18,Other,37,0
661,143328,0.74,1,0.05,6,21553,60,17.7,Partner,Home_Improvement,13,IL,67,0
622,24467,0.32,17,0.03,6,39339,36,23.73,Direct,Home_Improvement,24,Other,38,0
768,80858,0.47,12,0.87,3,36450,60,30.56,Partner,Debt_Consolidation,8,CA,51,1
814,189890,0.64,12,0.99,9,7199,36,28.47,Direct,Business,20,FL,62,0
725,196930,0.19,17,0.89,6,22143,60,16.2,Direct,Personal,6,TX,43,0
719,116754,0.53,6,0.44,8,11484,60,8.05,Direct,Debt_Consolidation,6,Other,48,0
818,172281,0.29,16,0.92,4,11107,60,30.45,Mail,Personal,29,NY,31,0
829,23533,0.27,16,0.78,3,15610,36,5.51,Direct,Debt_Consolidation,22,GA,65,0
579,73270,0.68,11,0.81,9,13823,60,29.02,Partner,Debt_Consolidation,35,TX,43,0
671,110964,0.74,20,0.43,4,49445,36,23.6,Direct,Auto,34,OH,32,0
617,20720,0.2,9,0.62,,48947,60,18.63,Partner,Debt_Consolidation,33,TX,37,0
571,185618,0.68,4,0.73,9,25783,60,21.76,Direct,Auto,19,MI,41,1
745,99353,0.6,10,0.22,0,6642,60,32.47,Partner,Personal,19,TX,49,0
636,101951,0.79,12,0.18,8,21653,36,15.77,Direct,Personal,26,Other,51,1
827,190176,0.2,1,0.08,3,46937,60,13.44,Direct,Personal,3,NC,27,1
718,107484,0.48,12,0.07,8,37475,60,30.68,Direct,Home_Improvement,14,FL,68,0
748,129555,0.6,4,0.38,10,35301,36,8.28,Partner,Personal,12,FL,67,1
783,190834,0.73,9,0.31,10,28431,60,12.13,Partner,Debt_Consolidation,12,CA,31,0
765,50792,0.1,0,0.1,4,19600,36,13.68,Mail,Debt_Consolidation,26,IL,54,0
685,86758,0.75,16,0.59,6,21718,60,11.88,Mail,Personal,13,CA,72,1
705,79017,0.45,2,0.71,5,26523,60,18.06,Direct,Home_Improvement,28,OH,42,0
695,199730,0.63,20,0.43,5,32819,36,26.31,Partner,Personal,9,IL,50,1
827,191905,0.6,3,0.37,5,9136,36,10.7,Mail,Personal,4,TX,43,1
680,142955,0.71,9,0.96,6,32021,36,27.24,Partner,Home_Improvement,12,CA,70,0
788,49720,0.55,4,0.97,8,4258,36,26.31,Direct,Auto,26,CA,75,0
813,174487,0.28,6,0.76,5,33025,36,16.93,Partner,Personal,11,MI,62,0
652,76888,0.16,4,0.94,8,38516,36,28.83,Direct,Personal,36,IL,34,0
708,141762,0.15,6,0.18,2,5005,36,27.28,Direct,Personal,23,IL,63,0
728,110487,,8,0.93,3,4701,60,24.9,Partner,Personal,1,NC,32,1
795,192887,0.53,13,0.33,5,3353,36,31.62,Partner,Auto,11,NY,32,0
727,84328,0.67,1,0.93,2,40869,60,30.91,Partner,Home_Improvement,11,Other,61,1
756,91871,0.56,2,0.73,6,28339,36,20.41,Partner,Debt_Consolidation,15,OH,66,1
834,131396,0.08,7,0.68,8,22421,60,26.18,Partner,Personal,28,CA,48,0
572,141351,0.13,14,0.91,8,1126,60,27.0,Partner,Debt_Consolidation,9,FL,42,1
773,170209,0.3,9,0.85,4,8241,36,12.94,Mail,Home_Improvement,21,CA,43,0
629,44008,0.34,15,0.13,3,20913,36,10.34,Partner,Debt_Consolidation,23,OH,50,0
688,120280,0.31,18,0.8,7,25962,36,31.06,Direct,Debt_Consolidation,36,NY,66,1
813,140153,0.6,4,0.62,1,10135,60,26.44,Direct,Personal,14,CA,23,1
609,144097,0.51,18,0.86,2,22318,36,17.42,Mail,Personal,16,PA,30,0
830,28401,0.3,20,0.76,10,4040,36,20.58,Direct,Personal,24,OH,73,0
735,177924,0.68,19,0.35,2,45199,36,9.51,Direct,Business,17,CA,48,1
829,196639,0.04,20,0.59,4,36837,36,14.58,Direct,Business,25,CA,48,0
563,168835,0.56,12,0.2,10,21972,60,33.82,Partner,Debt_Consolidation,9,NC,74,1
669,168983,0.48,17,0.81,10,36636,60,30.57,Direct,Personal,8,FL,44,0
846,41420,0.25,8,0.63,1,41236,36,22.82,Partner,Debt_Consolidation,21,NY,56,1
638,121775,0.09,0,1.18,,14163,36,25.73,Direct,Debt_Consolidation,7,TX,24,0
775,32746,0.64,18,0.51,6,45267,36,28.02,Direct,Home_Improvement,34,Other,54,1
800,97522,0.34,5,0.17,7,4501,60,11.14,Mail,Debt_Consolidation,29,PA,46,0
782,123505,0.19,14,0.2,,22919,36,32.25,Direct,Home_Improvement,33,CA,59,1
722,128987,0.6,20,0.53,8,26003,36,14.89,Mail,Debt_Consolidation,4,TX,68,0
816,156753,0.5,18,0.88,8,17801,36,29.31,Direct,Home_Improvement,18,IL,64,0
752,67767,0.79,14,0.54,6,6379,60,25.95,Direct,Debt_Consolidation,7,PA,24,0
598,60211,0.09,20,0.54,1,35552,36,7.61,Partner,Personal,,CA,24,0
744,177143,0.35,17,0.8,9,39921,36,18.54,Partner,Personal,1,GA,27,0
805,69778,0.48,3,0.86,6,20124,60,23.61,Partner,Personal,9,PA,65,0
665,191037,0.55,5,0.8,3,38920,36,26.27,Partner,Personal,15,NY,34,1
848,191439,0.51,17,0.03,8,29510,60,8.18,Mail,Debt_Consolidation,12,TX,72,0
822,185279,0.32,3,0.16,0,29085,36,34.86,Partner,Personal,6,TX,35,0
715,172953,0.72,9,0.7,2,46078,60,9.99,Partner,Debt_Consolidation,0,TX,27,0
770,46602,0.26,1,0.95,7,12834,36,34.58,Mail,Home_Improvement,30,Other,25,0
823,46991,0.31,14,0.78,5,34589,36,9.39,Partner,Auto,40,CA,29,0
647,142025,0.04,13,0.95,9,45169,36,31.02,Mail,Auto,10,FL,45,0
631,89084,0.17,9,0.2,5,29020,60,24.64,Partner,Business,22,NY,66,0
836,191051,0.55,9,0.92,9,5105,60,28.88,Partner,Personal,31,Other,43,1
629,47969,0.01,1,0.65,4,17036,36,28.46,Direct,Debt_Consolidation,2,IL,28,0
598,66863,0.78,10,0.07,3,47802,60,24.36,Direct,Debt_Consolidation,11,CA,72,1
736,178122,0.59,6,0.56,10,12162,36,22.42,Mail,Personal,1,FL,49,1
781,164034,0.79,10,0.29,2,32352,36,10.27,Partner,Business,21,FL,50,0
665,49652,0.54,17,0.15,7,29870,60,16.06,Partner,Debt_Consolidation,2,CA,46,0
634,139980,0.09,7,0.57,10,18007,36,5.97,Direct,Personal,5,TX,44,0
651,180392,0.08,5,0.81,1,19855,36,15.11,Partner,Debt_Consolidation,0,Other,54,0
714,161770,0.51,1,0.61,2,29253,36,16.34,Partner,Debt_Consolidation,20,TX,56,1
660,198433,0.72,10,0.33,0,42327,60,31.64,Direct,Auto,20,NY,29,0
690,145483,0.65,13,0.09,1,21353,36,12.9,Partner,Personal,33,CA,57,0
779,92413,0.48,19,0.67,5,21672,36,23.37,Partner,Personal,39,CA,48,0
605,149527,0.63,20,0.9,6,49978,36,23.1,Mail,Home_Improvement,24,FL,68,0
740,161229,0.26,1,0.95,4,2889,60,28.07,Partner,Business,25,GA,38,0
814,101977,0.62,5,0.35,6,8694,36,29.59,Partner,Debt_Consolidation,5,FL,49,0
648,145780,0.04,9,0.87,0,23982,36,20.2,Direct,Home_Improvement,12,GA,24,1
805,65954,0.79,15,0.88,1,17427,60,18.8,Direct,Debt_Consolidation,3,TX,25,1
845,197553,0.15,0,0.69,2,49101,36,9.66,Partner,Auto,25,TX,36,0
555,119948,0.48,7,0.5,10,12075,36,21.42,Partner,Auto,13,NC,55,1
719,52717,0.41,0,0.71,4,39577,36,11.47,Direct,Home_Improvement,3,PA,22,0
724,163913,0.02,19,0.81,2,26476,36,17.84,Partner,Debt_Consolidation,18,IL,30,0
586,139539,0.31,6,0.83,7,15942,60,12.3,Direct,Personal,40,Other,25,0
786,47898,0.41,7,0.02,3,47439,36,6.01,Direct,Auto,16,TX,52,1
570,119609,0.59,2,0.37,4,26718,36,30.74,Mail,Debt_Consolidation,29,NC,72,0
773,127312,0.75,11,0.05,8,19346,36,7.61,Partner,Personal,15,FL,53,1
551,31099,0.48,11,0.47,2,48161,60,30.52,Partner,Personal,39,Other,59,0
818,62944,0.36,4,0.09,5,4069,36,22.71,Direct,Debt_Consolidation,4,CA,47,0
841,60464,0.58,1,0.45,5,44150,36,16.79,Direct,Personal,8,OH,58,1
827,171993,0.22,20,0.66,4,32536,36,26.21,Direct,Debt_Consolidation,11,MI,26,0
791,125994,0.27,16,0.28,7,27266,36,7.03,Partner,Home_Improvement,1,TX,48,0
765,47122,0.16,14,0.77,10,48317,36,11.75,Partner,Auto,1,GA,66,1
842,33176,0.64,6,0.79,8,7339,36,22.0,Partner,Debt_Consolidation,38,IL,55,1
601,33112,0.42,2,0.86,4,18196,36,29.95,Partner,Auto,36,NY,64,0
673,96612,0.32,14,0.78,1,17696,36,15.54,Mail,Auto,15,GA,35,1
725,133630,0.45,12,0.39,4,26620,60,31.81,Direct,Personal,25,TX,72,0
554,74447,0.18,0,0.02,8,39960,60,23.46,Partner,Auto,31,Other,40,1
613,153654,0.25,12,0.82,10,12806,60,20.14,Partner,Personal,31,CA,29,1
799,164112,0.54,17,0.84,3,43327,60,11.82,Mail,Personal,13,TX,42,1
553,65554,0.56,17,0.41,5,45631,36,6.25,Direct,Debt_Consolidation,5,Other,61,0
833,108376,0.29,6,0.53,3,7457,60,15.28,Partner,Home_Improvement,37,CA,42,0
588,174265,0.17,8,0.2,9,16656,60,27.29,Direct,Personal,19,NC,36,0
684,134657,0.24,15,0.36,6,48381,36,31.7,Partner,Auto,12,OH,34,0
553,57676,0.01,3,0.32,10,35353,36,27.73,Direct,Home_Improvement,26,CA,39,1
591,20313,0.56,1,0.65,9,10710,60,14.43,Direct,Business,39,TX,21,0
571,36264,,18,0.07,2,25429,36,7.21,Direct,Auto,16,GA,50,0
602,152930,0.29,6,0.86,5,44799,36,29.71,Direct,Personal,21,TX,53,1
669,134130,0.03,3,0.1,0,17062,60,29.72,Direct,Home_Improvement,3,NC,72,0
687,175971,0.79,17,0.71,4,45342,36,19.48,Direct,Personal,9,IL,44,0
850,197073,0.51,3,0.27,8,5736,36,13.94,Mail,Personal,37,PA,27,1
801,47187,0.06,1,0.45,8,24295,36,31.82,Direct,Auto,34,OH,24,0
800,51192,0.36,18,0.2,3,8359,60,16.05,Direct,Personal,23,GA,63,1
672,193195,0.28,15,0.2,4,49026,36,9.28,Direct,Business,5,OH,46,0
718,85344,0.17,4,0.56,4,3151,60,33.37,Mail,Home_Improvement,15,CA,44,1
613,120710,0.77,6,0.01,9,11828,60,6.23,Partner,Home_Improvement,24,OH,55,0
642,87437,0.63,18,0.58,0,25861,36,26.78,Partner,Auto,14,PA,59,1
635,128764,0.62,6,0.24,1,30088,36,11.87,Direct,Personal,36,Other,59,0
790,99290,0.27,17,0.04,9,31839,36,31.08,Direct,Debt_Consolidation,11,NC,49,0
760,34771,0.51,3,0.55,2,39639,60,15.92,Direct,Debt_Consolidation,0,IL,23,0
723,125082,0.51,4,0.22,8,7307,36,34.0,Partner,Auto,3,PA,28,0
778,101202,0.43,12,0.08,6,26185,36,17.35,Partner,Personal,34,Other,50,0
588,41769,,4,0.1,8,23028,60,26.48,Partner,Personal,0,Other,30,1
611,86912,0.4,0,0.59,2,49675,36,32.9,Direct,Personal,9,PA,33,0
801,155553,0.14,2,0.69,8,13725,36,22.34,Direct,Personal,26,NC,54,0
563,168179,0.25,19,0.85,1,29317,60,26.96,Partner,Personal,39,FL,31,0
773,85437,0.68,9,0.35,10,16077,36,5.28,Direct,Personal,36,MI,39,0
717,164023,0.66,9,0.19,6,29841,36,28.94,Partner,Personal,0,GA,38,1
753,170915,0.58,17,0.08,0,47337,36,19.09,Direct,Debt_Consolidation,15,FL,70,1
807,167024,0.08,11,0.63,3,9910,36,21.02,Partner,Auto,7,NY,43,1
734,186232,0.51,13,0.57,1,46133,36,6.39,Direct,Debt_Consolidation,10,TX,30,1
714,184101,0.14,8,0.37,8,29865,36,20.23,Direct,Personal,27,CA,50,0
681,39027,0.73,6,0.12,9,49563,36,27.39,Direct,Auto,,TX,61,1
622,26512,0.23,9,0.4,,22602,36,34.44,Mail,Debt_Consolidation,24,OH,33,0
551,155706,0.71,14,0.22,6,42995,36,7.98,Mail,Personal,17,TX,37,1
596,151225,0.43,18,0.44,0,42611,36,13.09,Direct,Business,,TX,49,0
665,80937,0.63,1,0.03,1,40481,36,22.71,Mail,Home_Improvement,2,Other,60,0
828,112501,0.77,19,0.09,7,47056,36,27.83,Partner,Personal,4,TX,34,1
837,41472,0.3,3,0.47,0,1250,36,18.61,Partner,Personal,27,NC,29,0
680,47800,0.0,5,0.4,8,2195,36,12.44,Direct,Business,24,NY,67,0
655,168418,0.72,3,0.48,10,37696,36,27.06,Direct,Auto,11,CA,71,0
695,53080,0.28,4,0.43,4,19133,60,16.78,Partner,Business,28,GA,51,0
610,157203,0.0,7,0.31,7,46169,36,7.61,Direct,Personal,34,Other,36,0
785,198890,0.49,12,0.49,7,30198,36,33.08,Direct,Personal,25,FL,30,0
653,113402,0.62,5,0.8,6,44265,36,19.72,Direct,Debt_Consolidation,10,FL,33,0
666,132094,0.28,6,0.68,4,32783,60,18.38,Direct,Debt_Consolidation,18,Other,32,0
550,125580,0.21,10,0.93,2,23682,36,30.13,Direct,Home_Improvement,28,FL,58,1
846,152359,0.73,11,0.97,10,22389,36,31.29,Partner,Personal,25,Other,66,0
609,27557,0.22,17,0.79,5,32868,60,34.82,Direct,Home_Improvement,7,CA,66,0
668,116055,0.29,17,0.56,1,18291,36,8.69,Direct,Home_Improvement,27,MI,37,0
721,84852,0.65,17,0.27,3,24950,60,29.01,Partner,Auto,16,GA,50,0
680,42304,0.69,9,0.35,0,20549,36,24.41,Direct,Auto,20,Other,48,0
645,112860,0.61,5,0.4,5,36256,36,22.15,Direct,Personal,25,MI,63,0
706,112189,0.73,16,0.74,9,14053,36,7.41,Partner,Auto,26,NY,39,0
617,85554,0.7,9,0.74,9,34379,60,32.04,Partner,Personal,21,Other,37,1
772,89912,0.67,18,0.93,4,43126,36,29.07,Partner,Personal,38,OH,69,0
592,110141,0.53,8,0.22,6,26290,60,30.46,Partner,Home_Improvement,,GA,24,0
811,55403,0.24,15,0.57,,45688,36,10.55,Partner,Personal,10,NY,60,0
662,21781,0.28,7,0.18,0,33829,60,29.83,Direct,Home_Improvement,25,Other,30,0
841,62139,0.26,15,0.09,3,14143,60,27.55,Direct,Home_Improvement,13,FL,75,0
706,177903,0.07,14,0.05,7,24473,60,26.83,Direct,Personal,0,Other,32,1
622,77003,0.3,1,0.41,3,34649,36,33.36,Direct,Business,30,PA,74,1
570,31404,0.56,3,0.11,10,12257,60,26.57,Direct,Personal,29,PA,30,0
733,165018,0.72,10,0.36,1,9570,60,12.97,Mail,Debt_Consolidation,20,FL,48,0
776,157100,0.35,17,0.29,1,2551,60,11.01,Direct,Home_Improvement,24,NC,70,1
828,122456,0.17,1,0.92,8,45073,36,20.09,Partner,Debt_Consolidation,33,CA,30,0
822,63239,0.73,6,0.21,2,38244,36,24.71,Partner,Personal,0,NY,65,0
782,147230,0.29,8,0.09,9,1920,36,5.2,Partner,Personal,10,NY,29,0
616,172492,0.17,7,0.75,7,34607,36,33.29,Direct,Home_Improvement,33,Other,56,0
812,170029,0.13,9,0.07,2,42851,36,29.25,Direct,Debt_Consolidation,25,PA,74,1
805,32448,0.65,17,0.73,10,13712,60,7.03,Direct,Debt_Consolidation,23,CA,65,0
659,68015,0.23,18,0.48,1,28456,36,20.9,Direct,Business,19,PA,55,1
771,150303,0.13,0,0.54,6,4645,36,30.05,Direct,Business,32,TX,70,1
570,184144,0.71,19,0.96,8,7971,36,32.04,Partner,Home_Improvement,2,CA,72,1
608,67619,0.51,20,0.44,1,36701,36,21.68,Direct,Home_Improvement,5,TX,21,1
673,104051,0.79,9,0.11,3,5106,36,34.95,Mail,Debt_Consolidation,14,CA,35,0
800,185392,0.51,19,0.07,1,48765,36,11.59,Direct,Personal,38,CA,55,0
755,93950,0.53,17,0.8,8,23309,36,22.74,Direct,Auto,34,NY,41,0
611,168097,0.12,6,0.08,8,9703,36,24.53,Direct,Debt_Consolidation,16,Other,64,1
662,85441,0.77,14,0.67,10,1934,36,25.18,Partner,Personal,21,Other,47,0
589,106778,0.39,10,0.85,0,8349,36,25.36,Partner,Home_Improvement,26,TX,57,1
634,72042,0.14,5,0.44,10,3506,60,27.77,Partner,Personal,18,MI,53,0
625,140012,0.38,1,0.64,5,24809,60,6.08,Direct,Debt_Consolidation,27,NC,62,0
615,26467,0.57,0,0.62,4,38827,36,25.62,Direct,Personal,38,NY,47,0
657,90424,0.48,6,0.01,6,31953,60,13.69,Mail,Personal,30,CA,25,0
668,83316,0.59,4,0.78,2,35258,60,8.66,Partner,Personal,34,PA,67,0
738,195111,0.2,5,0.7,2,17655,36,16.45,Direct,Auto,15,NY,53,0
822,89670,0.42,2,0.24,10,29366,60,24.4,Direct,Personal,26,Other,55,1
734,95268,0.7,11,1.0,2,33162,60,19.57,Partner,Home_Improvement,1,TX,64,0
668,120858,0.07,2,0.8,4,45624,36,8.55,Mail,Business,30,CA,72,1
577,46371,0.06,11,0.15,7,32969,36,25.16,Partner,Debt_Consolidation,,MI,51,0
689,81094,0.09,20,0.27,0,28564,36,13.06,Direct,Auto,12,TX,47,0
559,108056,0.09,20,0.37,3,18108,60,33.9,Mail,Home_Improvement,10,PA,43,0
721,195041,0.62,7,0.97,9,41552,36,31.98,Direct,Personal,21,Other,33,1
627,56387,0.64,6,0.2,4,36756,36,24.31,Direct,Business,13,CA,21,0
846,64355,0.4,4,0.26,10,35457,60,25.95,Partner,Debt_Consolidation,24,NC,73,1
687,88479,0.14,12,0.57,10,48739,36,16.52,Direct,Personal,23,TX,65,1
805,163328,0.57,1,0.28,2,10968,36,23.63,Partner,Home_Improvement,6,TX,58,0
814,31063,0.15,11,0.75,1,29159,36,31.74,Direct,Debt_Consolidation,14,FL,35,0
655,48599,0.01,11,0.66,1,46325,60,28.34,Mail,Personal,30,PA,72,0
813,105456,,10,0.31,9,24698,36,13.82,Partner,Personal,31,OH,73,0
650,149921,0.44,4,0.09,8,2254,36,23.19,Direct,Debt_Consolidation,40,Other,71,1
652,67909,0.39,1,0.92,10,16189,36,33.53,Direct,Business,2,OH,40,1
736,153613,0.74,5,0.95,0,44974,60,16.59,Mail,Business,19,CA,68,0
643,39882,0.23,3,0.18,7,2562,36,29.33,Partner,Home_Improvement,29,FL,75,0
753,138632,0.67,3,0.89,10,27776,60,14.76,Direct,Personal,33,MI,59,1
738,111005,0.06,16,0.94,4,45408,36,25.75,Direct,Personal,39,PA,26,1
724,192843,0.3,3,0.95,3,39145,60,7.58,Direct,Auto,5,TX,66,0
824,197824,0.42,4,0.85,10,4659,60,11.59,Direct,Auto,9,TX,29,0
779,62280,0.8,9,0.98,4,39354,36,29.75,Partner,Personal,13,PA,44,0
784,105123,0.6,8,0.03,6,8375,36,20.01,Direct,Debt_Consolidation,40,NY,48,0
685,75403,0.2,20,0.43,4,24473,36,28.89,Partner,Debt_Consolidation,0,MI,69,1
665,141191,0.02,17,0.69,0,18078,36,13.18,Mail,Business,30,NY,35,0
644,23710,0.17,12,0.45,4,35072,36,5.96,Partner,Business,21,OH,51,0
803,136991,0.56,17,0.86,1,44221,36,28.54,Direct,Personal,26,PA,70,0
678,96842,0.16,4,0.45,5,44975,60,33.54,Partner,Personal,34,PA,31,0
586,97468,0.5,4,0.89,0,10658,36,15.23,Direct,Debt_Consolidation,38,Other,42,0
650,86198,0.53,11,0.33,3,39175,36,7.16,Partner,Auto,11,Other,54,0
832,62542,0.05,9,0.64,3,44444,36,5.55,Mail,Personal,29,Other,34,0
614,58961,0.48,7,0.67,0,17301,36,23.27,Direct,Business,23,NY,39,1
603,120365,0.8,8,0.48,9,23260,36,23.65,Partner,Auto,24,TX,39,0
551,142999,0.29,10,0.38,3,26879,36,26.24,Partner,Business,4,TX,22,0
840,179269,0.66,20,0.79,6,26633,36,9.93,Partner,Debt_Consolidation,30,OH,65,0
793,128039,0.22,13,0.27,9,14003,60,6.75,Direct,Business,30,CA,42,0
744,51312,0.04,0,0.54,4,47061,36,6.41,Partner,Debt_Consolidation,2,FL,56,0
561,128675,0.28,1,0.09,10,40704,36,21.69,Direct,Home_Improvement,3,NY,59,1
697,169585,0.62,11,0.4,6,15123,60,10.2,Direct,Debt_Consolidation,32,GA,23,0
706,83974,0.2,6,0.52,3,19378,60,11.5,Direct,Personal,35,FL,69,0
587,76990,0.39,8,0.99,0,9301,60,8.98,Direct,Home_Improvement,32,GA,64,0
596,70040,0.11,7,0.65,9,5497,36,24.01,Partner,Debt_Consolidation,30,GA,56,0
808,198518,0.1,10,0.93,9,27147,60,15.52,Direct,Auto,40,PA,31,0
839,62539,0.55,7,0.12,0,31125,60,13.64,Direct,Home_Improvement,6,FL,49,0
830,166208,0.74,20,0.47,9,31887,36,7.51,Partner,Home_Improvement,4,TX,61,0
568,94433,0.54,10,0.55,5,44437,36,8.41,Direct,Auto,22,FL,38,1
692,159944,0.42,2,0.59,9,26331,36,19.71,Direct,Home_Improvement,22,GA,47,1
677,37992,0.49,13,0.76,8,20448,60,25.69,Partner,Personal,2,Other,53,0
672,152017,0.29,5,0.78,6,14357,36,26.03,Direct,Debt_Consolidation,21,Other,55,1
